0	9.540000000000000e-04	4.670000000000000e-04	1.000000000000000e+00	3.689987143781922e+00	4.318281489759670e+00	-5.582408880074079e-03	-3.191489789175367e-01	2.727142532225741e-01	-7.752434028978119e-05	0	0
1	2.860000000000000e-04	4.030000000000000e-04	1.000000000000000e+00	-7.120187355524340e+00	-1.904734870875405e+00	7.353810716884190e-03	9.503291340515940e-02	-3.560296348240650e-01	2.502822153802667e-05	0	0
2	4.760000000000000e-05	1.680000000000000e-04	1.000000000000000e+00	8.635081366507004e+00	-4.144470371432038e+00	-9.567593734647125e-03	1.399322809664967e-01	2.911009888164646e-01	-1.536837751553989e-05	0	0
3	4.760000000000000e-05	1.680000000000000e-04	1.000000000000000e+00	-7.739841981801030e+00	-9.715645425405381e+00	7.559084052532161e-03	2.220396847935750e-01	-1.765519138393245e-01	2.249455703787703e-04	0	0
4	4.760000000000000e-05	1.680000000000000e-04	1.000000000000000e+00	1.239958592630335e+01	1.025938980215751e+01	-8.999102346466944e-03	-1.589512973695364e-01	1.921771293463719e-01	2.067369998023234e-04	0	0
5	1.050000000000000e-08	7.917948281233318e-06	1.000000000000000e+00	1.676046135294293e+01	1.972129992772766e+01	-1.270694788398583e-03	-1.504192728481895e-01	1.267464162694060e-01	6.152172698065079e-04	0	0
6	1.050000000000000e-08	7.917948281233318e-06	1.000000000000000e+00	1.832607500862918e+01	-2.314158858221557e+01	-6.113526589230206e-03	1.447048756829808e-01	1.141797966615924e-01	3.053752055600628e-04	0	0
7	1.050000000000000e-08	7.917948281233318e-06	1.000000000000000e+00	7.418443500587362e+00	1.650636702455406e+01	2.382061266464350e-02	-2.144391615730411e-01	9.624914560748202e-02	4.907734225899546e-05	0	0
8	1.050000000000000e-08	7.917948281233318e-06	1.000000000000000e+00	9.748833805699990e-01	-2.143796687088165e+01	-1.633318115742306e-02	2.159353216212601e-01	9.861126283385101e-03	-1.141515593205303e-05	0	0
9	1.050000000000000e-08	7.917948281233318e-06	1.000000000000000e+00	-2.594331339395893e+01	6.793207803001517e+00	2.188848342351921e-02	-4.869188179257535e-02	-1.870910679045643e-01	-1.242471180380759e-04	0	0
10	1.050000000000000e-08	7.917948281233318e-06	1.000000000000000e+00	1.796521067559951e+01	-1.132517458052896e+01	-8.085355889361974e-03	1.161226923159887e-01	1.833757022082851e-01	1.011555466821711e-04	0	0
11	1.050000000000000e-08	7.917948281233318e-06	1.000000000000000e+00	-7.683413892642777e+00	1.947498091739280e+01	-4.009406340204749e-04	-2.030392811300310e-01	-8.035873983823216e-02	-3.724993570326791e-07	0	0
12	1.050000000000000e-08	7.917948281233318e-06	1.000000000000000e+00	1.426953376130372e+01	2.205098904014877e+01	7.897380429874762e-03	-1.638414751859329e-01	1.060662615058119e-01	-2.563960895887931e-04	0	0
13	1.050000000000000e-08	7.917948281233318e-06	1.000000000000000e+00	-2.221090304552601e+01	9.703371702430056e+00	4.924986649552838e-03	-8.127385122126378e-02	-1.862024408364051e-01	-6.465589723742469e-04	0	0
14	1.050000000000000e-08	7.917948281233318e-06	1.000000000000000e+00	-1.926206627430547e+01	1.161832865998194e+00	5.678889283878929e-03	-1.362021890033617e-02	-2.273284337563305e-01	1.016735690833399e-04	0	0
15	1.050000000000000e-08	7.917948281233318e-06	1.000000000000000e+00	-9.788225658336823e-01	2.189642643720750e+01	2.207420705068330e-02	-2.133604059435831e-01	-1.008222022021445e-02	-2.124554238004394e-04	0	0
16	1.050000000000000e-08	7.917948281233318e-06	1.000000000000000e+00	2.060786044530585e+01	7.558378704782381e+00	-7.149759956936188e-03	-7.373404726253296e-02	2.002100783295299e-01	-6.695104672909269e-05	0	0
17	1.050000000000000e-08	7.917948281233318e-06	1.000000000000000e+00	-2.406997462825096e+01	-7.376712326257356e+00	4.095570022956182e-02	5.928532130010270e-02	-1.908482313123178e-01	2.705070208452128e-04	0	0
18	1.050000000000000e-08	7.917948281233318e-06	1.000000000000000e+00	1.431772615120605e+01	2.012407055190821e+01	7.546366347837487e-02	-1.640838375788826e-01	1.166125786499822e-01	-6.095415134049222e-05	0	0
19	1.050000000000000e-08	7.917948281233318e-06	1.000000000000000e+00	-8.501083340939418e+00	-2.384768313494872e+01	-7.691697119911444e-03	1.872425624989489e-01	-6.680458604954770e-02	4.891659655613121e-06	0	0
20	1.050000000000000e-08	7.917948281233318e-06	1.000000000000000e+00	1.661374609299955e+01	-2.122495999053026e+01	3.832777925828603e-03	1.517289409119366e-01	1.187468127323685e-01	2.148206449893993e-05	0	0
21	1.050000000000000e-08	7.917948281233318e-06	1.000000000000000e+00	-1.780047231699802e+01	-2.147560168830355e+00	-6.464413488796041e-03	2.822977968486591e-02	-2.345024996709841e-01	3.959741113186113e-04	0	0
22	1.050000000000000e-08	7.917948281233318e-06	1.000000000000000e+00	-1.534514377922043e+01	1.442435559596248e+01	-2.244923415603035e-03	-1.490808662673855e-01	-1.589863805500180e-01	1.076357973481186e-05	0	0
23	1.050000000000000e-08	7.917948281233318e-06	1.000000000000000e+00	1.025131575921146e+01	1.777844929595048e+01	3.604148426851287e-02	-1.911597053399939e-01	1.101062778182679e-01	-1.347677874675743e-04	0	0
24	1.050000000000000e-08	7.917948281233318e-06	1.000000000000000e+00	-1.184729854498335e+01	-1.518671241508848e+01	1.417371404712925e-02	1.796977051352198e-01	-1.404684550758143e-01	2.846041874803360e-04	0	0
25	1.050000000000000e-08	7.917948281233318e-06	1.000000000000000e+00	1.038851525617266e+01	2.766746480380748e+01	-5.163879659665783e-03	-1.720725101751491e-01	6.538259860196489e-02	8.187156454784255e-05	0	0
26	1.050000000000000e-08	7.917948281233318e-06	1.000000000000000e+00	-1.953194104187094e+01	-1.530031741436350e+01	-5.422130166891984e-03	1.237902884047031e-01	-1.580591441455790e-01	4.905598281984676e-04	0	0
27	1.050000000000000e-08	7.917948281233318e-06	1.000000000000000e+00	-1.782074809340237e+01	8.331046599620505e-01	-1.376259426426345e-02	-1.107214380343280e-02	-2.364926518301709e-01	2.104217091958885e-04	0	0
28	1.050000000000000e-08	7.917948281233318e-06	1.000000000000000e+00	2.917677307975635e+01	-6.723900010689007e+00	2.921074228572430e-02	4.010871034760781e-02	1.780371891649480e-01	-2.934875983116661e-04	0	0
29	1.050000000000000e-08	7.917948281233318e-06	1.000000000000000e+00	-1.746351489745103e+01	-1.146702481151219e+01	-4.442131772517190e-03	1.201854721370983e-01	-1.828155901120996e-01	1.951661756087874e-04	0	0
30	1.050000000000000e-08	7.917948281233318e-06	1.000000000000000e+00	-1.154832655771260e+01	1.442441952246147e+01	1.500142912510417e-02	-1.813334302863545e-01	-1.452877439258229e-01	1.130778255763115e-04	0	0
31	1.050000000000000e-08	7.917948281233318e-06	1.000000000000000e+00	-2.500485754787237e+01	1.479608652363530e+01	-4.059923094934275e-03	-9.444971915487557e-02	-1.597297042977955e-01	-1.221447736626090e-05	0	0
32	1.050000000000000e-08	7.917948281233318e-06	1.000000000000000e+00	-2.570456290634674e+01	1.367685757528065e+01	1.065434916936372e-03	-8.697793916729790e-02	-1.637895769678640e-01	-3.817953339775945e-05	0	0
33	1.050000000000000e-08	7.917948281233318e-06	1.000000000000000e+00	2.238578835555190e+01	1.228943479509256e+01	1.441961192292685e-02	-9.534128809817360e-02	1.734960759314811e-01	-7.233068387695892e-04	0	0
34	1.050000000000000e-08	7.917948281233318e-06	1.000000000000000e+00	-2.663423444302886e+01	1.138984532572838e+01	4.392977112350275e-03	-7.325988170994061e-02	-1.708364252799132e-01	-2.052856783126144e-06	0	0
35	1.050000000000000e-08	7.917948281233318e-06	1.000000000000000e+00	-5.306108174967555e+00	2.329939043786675e+01	2.987220493443141e-02	-1.994316846137239e-01	-4.514556544634478e-02	1.748934194072222e-04	0	0
36	1.050000000000000e-08	7.917948281233318e-06	1.000000000000000e+00	7.253678215482887e+00	2.843207281440867e+01	7.115737969286809e-03	-1.785842460042899e-01	4.570268221520023e-02	-3.963280235385710e-05	0	0
37	1.050000000000000e-08	7.917948281233318e-06	1.000000000000000e+00	1.922945330390758e+01	1.490778850675953e+01	-2.197717977963690e-02	-1.243028472347212e-01	1.604005985566986e-01	-2.087200706615619e-04	0	0
38	1.050000000000000e-08	7.917948281233318e-06	1.000000000000000e+00	5.524659158322881e+00	-2.443545427556378e+01	2.038041336956393e-03	1.944408156991093e-01	4.434858171250594e-02	-8.550112086845513e-05	0	0
39	1.050000000000000e-08	7.917948281233318e-06	1.000000000000000e+00	1.142023577863394e+01	1.630005642472420e+01	2.273566595304340e-02	-1.836958177869188e-01	1.283245089703981e-01	3.574982705091891e-04	0	0
40	1.050000000000000e-08	7.917948281233318e-06	1.000000000000000e+00	2.897543559209492e+01	1.485218844889073e+00	1.836405257470325e-03	-9.571445199325840e-03	1.853346377576461e-01	-1.692833036101363e-05	0	0
41	1.050000000000000e-08	7.917948281233318e-06	1.000000000000000e+00	-1.652360476310300e+01	1.927767905533610e+01	-4.082225059773856e-02	-1.504257509581436e-01	-1.294590859756071e-01	-3.717360956955519e-04	0	0
42	1.050000000000000e-08	7.917948281233318e-06	1.000000000000000e+00	-2.627395747809292e+01	-6.648915920657723e-01	-2.848601739747267e-02	4.772294145935893e-03	-1.949135804282299e-01	1.216628925233114e-04	0	0
43	1.050000000000000e-08	7.917948281233318e-06	1.000000000000000e+00	2.229344585175183e+01	3.632337540879392e+00	1.735873909293591e-02	-3.409173856926532e-02	2.081561967037986e-01	-2.347904337372841e-04	0	0
44	1.050000000000000e-08	7.917948281233318e-06	1.000000000000000e+00	2.576803697887738e+01	3.381496193111416e+00	-4.756641038716495e-02	-2.566427226153132e-02	1.945428276643943e-01	-1.759219807081159e-04	0	0
45	1.050000000000000e-08	7.917948281233318e-06	1.000000000000000e+00	-1.915280146274008e+01	-2.166227640149157e+01	2.589458178280338e-02	1.391425596690251e-01	-1.228631149079807e-01	-1.825793835787479e-04	0	0
46	1.050000000000000e-08	7.917948281233318e-06	1.000000000000000e+00	1.738300443680470e+01	-2.153016348712826e+01	1.789826819900891e-02	1.473346923518153e-01	1.194545250541457e-01	-7.712888665538230e-05	0	0
47	1.050000000000000e-08	7.917948281233318e-06	1.000000000000000e+00	-2.171896216048470e+01	8.550183441676850e+00	2.691972473499976e-03	-7.584838170661204e-02	-1.927693368982863e-01	5.779113288944274e-05	0	0
48	1.050000000000000e-08	7.917948281233318e-06	1.000000000000000e+00	-1.734075813749179e+01	9.664398770740421e+00	-6.038567414710167e-03	-1.094055306350574e-01	-1.960174126442642e-01	-8.379193398117810e-06	0	0
49	1.050000000000000e-08	7.917948281233318e-06	1.000000000000000e+00	9.997689762716544e+00	-2.107018037850228e+01	2.334907648166430e-02	1.872078972291836e-01	8.924417690580018e-02	2.851074378303235e-05	0	0
50	1.050000000000000e-08	7.917948281233318e-06	1.000000000000000e+00	-2.537032273760103e+01	1.381169228235131e+01	1.350538299873863e-02	-8.870894227517369e-02	-1.635302694202726e-01	1.214140748024894e-05	0	0
51	1.050000000000000e-08	7.917948281233318e-06	1.000000000000000e+00	-2.126101622495026e+00	2.007303334614767e+01	-1.094042258504224e-02	-2.214041932490197e-01	-2.303240540230976e-02	8.853111509865398e-05	0	0
52	1.050000000000000e-08	7.917948281233318e-06	1.000000000000000e+00	-7.857973825675954e+00	1.732850800920826e+01	4.819334735898081e-02	-2.077167213179841e-01	-9.477024474464239e-02	3.402494711933567e-04	0	0
