0	9.540000000000000e-04	-6.576585731026503e-01	-5.648663297467786e+00	-4.349049259974064e-03	4.164396763836252e-01	-4.890029898556287e-02	2.698467563847063e-04	0
1	2.860000000000000e-04	-1.626016165423570e+00	-7.189692990479275e+00	-1.321589967912541e-03	3.593280187427514e-01	-8.151952809020865e-02	-3.625331513152080e-04	0
2	4.760000000000000e-05	-4.149472037121490e+00	-8.634182345042422e+00	-3.772701699060570e-04	2.911210153133093e-01	-1.397850090072517e-01	3.226955694936941e-04	0
3	4.760000000000000e-05	9.187080364958607e+00	-8.339100804118880e+00	-1.215295614204459e-03	1.910184800299644e-01	2.101669219602315e-01	-2.826563854452507e-04	0
4	4.760000000000000e-05	5.479525090133554e+00	1.513995903599849e+01	-1.609936800330495e-02	-2.343276227296911e-01	8.503465736144469e-02	-3.812529170602318e-06	0
5	1.050000000000000e-08	-9.695295816536287e+00	-2.211696797646991e+01	3.505012806112950e-02	1.860008772671702e-01	-8.163077049235544e-02	-1.337792427990798e-04	0
6	1.050000000000000e-08	1.075546079436039e+01	2.166803680826066e+01	1.948951699676092e-02	-1.810614504173579e-01	9.079032559135285e-02	1.318681638465225e-04	0
7	1.050000000000000e-08	-1.989730362926632e+01	1.160169135191471e+01	-1.016916287415987e-02	-1.052166910352880e-01	-1.798015694867227e-01	-2.241111513626304e-06	0
8	1.050000000000000e-08	-3.024202958200373e+00	-2.382944162247635e+01	-8.210810900249122e-03	2.027899483557538e-01	-2.620704831455128e-02	9.805589488942025e-05	0
9	1.050000000000000e-08	1.669585478011099e+01	1.941297732797570e+01	6.799414569549524e-02	-1.497238757064810e-01	1.289542505047399e-01	2.518967424772083e-04	0
10	1.050000000000000e-08	2.366521189012858e+01	-3.632797721041379e+00	-2.136025250931641e-02	3.108853942523872e-02	2.020585397424184e-01	1.211219631291237e-04	0
11	1.050000000000000e-08	2.147069051234549e+01	-3.231657613992394e+00	6.001326039894673e-02	3.187616030256975e-02	2.122196998284914e-01	-2.842164510941423e-04	0
12	1.050000000000000e-08	-1.315298978510303e+01	-1.851323694053603e+01	-4.823538891650010e-03	1.715947439838117e-01	-1.211388886502351e-01	1.110506355712293e-04	0
13	1.050000000000000e-08	1.074807729267669e+01	-2.035814067226212e+01	7.627725956284145e-03	1.845469233229940e-01	9.734161547985659e-02	-1.295089701799611e-05	0
14	1.050000000000000e-08	4.039453984356699e+00	-1.972127147008815e+01	-3.233551715919763e-03	2.186695916433038e-01	4.408750583650697e-02	9.985990131890945e-05	0
15	1.050000000000000e-08	2.045219163394014e+01	-1.779680223609050e+01	-7.476891038889358e-02	1.259224906594598e-01	1.450193183697744e-01	-2.864552511606713e-04	0
16	1.050000000000000e-08	2.597896449436608e+01	-1.714768678339333e-01	-3.406790610605660e-02	1.316361412357306e-03	1.962374453495386e-01	1.297181576377419e-04	0
17	1.050000000000000e-08	2.110688627352312e+01	1.757481435299711e+01	1.128215361464568e-02	-1.220898145323815e-01	1.466650561862219e-01	5.646761604280604e-04	0
18	1.050000000000000e-08	2.070102611388678e+01	-1.096593031552560e+01	3.410710995842489e-03	9.695016616440676e-02	1.824469325139173e-01	-8.166755769520797e-05	0
19	1.050000000000000e-08	-2.059559220951366e+01	1.765069818555488e+01	-1.594022256966079e-02	-1.245113517113257e-01	-1.458431718044577e-01	1.507202499248990e-04	0
20	1.050000000000000e-08	-1.600333792168333e+01	-1.248728730264414e+01	1.558694119555070e-02	1.364309162321346e-01	-1.754932922528583e-01	6.074704430858684e-05	0
21	1.050000000000000e-08	1.668693068264508e+01	2.088370106195708e+01	2.443604064742055e-02	-1.515190061985410e-01	1.210243340698362e-01	1.384762869416757e-04	0
22	1.050000000000000e-08	1.613915407804266e+01	1.027553110108326e+01	-6.169824071733958e-02	-1.229281555839838e-01	1.929339593680525e-01	7.761310741263971e-05	0
23	1.050000000000000e-08	1.245371137975524e+01	2.085641243695194e+01	8.718669328478286e-05	-1.737587161093623e-01	1.047760308631091e-01	-6.572391718951943e-07	0
24	1.050000000000000e-08	-2.529843141393570e+01	1.285916968550757e+00	4.416209657713419e-03	-1.019534587567998e-02	-1.986015058759373e-01	3.753783003472574e-05	0
25	1.050000000000000e-08	-1.503805114864464e+01	-1.501198810319049e+01	4.625365026289621e-04	1.531789641179931e-01	-1.535553294641762e-01	-9.527492630396652e-06	0
26	1.050000000000000e-08	1.980761359492537e+01	-1.874058248545586e+01	1.326436013270759e-02	1.314506319377177e-01	1.393457999761346e-01	-6.106714940386180e-05	0
27	1.050000000000000e-08	-1.089916094240941e+01	-1.580014410473191e+01	-3.409479612980576e-03	1.878906476044335e-01	-1.297484187520773e-01	-3.419938137537915e-05	0
28	1.050000000000000e-08	-1.251298259448968e+00	1.970782348982063e+01	-9.571996760567658e-03	-2.245519467528967e-01	-1.373902297129627e-02	-3.758243924222271e-05	0
29	1.050000000000000e-08	1.734385533721987e+01	1.430269017879001e+01	-5.502549495799925e-03	-1.342073318734477e-01	1.630763916567701e-01	-2.733948940480943e-05	0
30	1.050000000000000e-08	-2.937951752290878e+00	-2.893042922108846e+01	-2.774860818210071e-02	1.845963594956380e-01	-1.883517332420467e-02	-1.052267097600751e-04	0
31	1.050000000000000e-08	1.137317633373428e+00	2.206275835778941e+01	3.913508552527840e-02	-2.125489863159183e-01	1.077192473269299e-02	-3.948482486571967e-04	0
32	1.050000000000000e-08	6.324745231325378e+00	-2.069683114323997e+01	2.032061097854451e-02	2.052475374462576e-01	6.262278752540038e-02	-1.944658804051088e-04	0
33	1.050000000000000e-08	1.544022358828370e+00	2.184855229339824e+01	1.570799695011410e-02	-2.133008938426044e-01	1.454000759711819e-02	-3.968280189129311e-05	0
34	1.050000000000000e-08	-4.483032304614334e+00	1.793671904589791e+01	-2.143827419944123e-02	-2.256215165086203e-01	-5.638755366541185e-02	2.155977611781722e-04	0
35	1.050000000000000e-08	-2.105844091116264e+01	1.076223060504075e+01	-6.007362677499572e-02	-9.338541042344586e-02	-1.832455276795467e-01	-3.105747964941508e-04	0
36	1.050000000000000e-08	1.330258259223533e+01	1.214527099440649e+01	-8.393373351543748e-03	-1.595585012080199e-01	1.728803964369552e-01	-4.542202236313462e-06	0
37	1.050000000000000e-08	-7.773254524823057e+00	-2.373130371912301e+01	-4.842777122269318e-02	1.899026873647597e-01	-6.248735309997377e-02	-1.481629707848706e-04	0
38	1.050000000000000e-08	-1.264571195202815e+01	-2.209847997403512e+01	-6.369309116082698e-02	1.723379175807491e-01	-9.738830776427677e-02	-3.706951554688549e-04	0
39	1.050000000000000e-08	-1.617158135469387e+01	-1.684327673537054e+01	5.342621274082365e-02	1.494002671980326e-01	-1.430747834528840e-01	1.239449180069462e-04	0
40	1.050000000000000e-08	-8.399975431463378e+00	1.935230283975103e+01	3.955915038108949e-02	-1.996446449245804e-01	-8.634922266011434e-02	-8.251040890481064e-05	0
41	1.050000000000000e-08	-1.292849495042439e+01	-2.465803726189258e+01	-2.314406795558242e-02	1.678990863086182e-01	-8.757537564138411e-02	-1.843722860101077e-04	0
42	1.050000000000000e-08	-2.243207946346952e+01	-1.302583080397508e+01	-4.660216310145493e-03	9.876264709689705e-02	-1.700510585892195e-01	-1.278568743437813e-04	0
43	1.050000000000000e-08	2.399674042428320e+01	1.343893110148463e+00	2.782540372100212e-02	-1.132997618449257e-02	2.033627968355174e-01	5.271734873517213e-04	0
44	1.050000000000000e-08	-7.790172665328990e-02	2.266485439894645e+01	1.102855138033141e-03	-2.100495321023970e-01	-6.818452101174727e-04	-1.878968262552130e-05	0
45	1.050000000000000e-08	-1.785243070048566e+01	9.349605989593629e+00	2.497266785172690e-02	-1.034377040801584e-01	-1.973309759251140e-01	-3.890164547603028e-04	0
46	1.050000000000000e-08	-2.365714353390432e+01	7.866955706571797e+00	1.973655350460268e-02	-6.263759492161494e-02	-1.905782437220739e-01	-4.312939778179949e-05	0
47	1.050000000000000e-08	2.085757959581519e+01	-1.010130345685507e+01	4.258354682515050e-02	9.022093249983140e-02	1.870696603391037e-01	2.132151044107217e-04	0
48	1.050000000000000e-08	2.681427384910668e+01	-3.554894424013875e+00	6.031069303878826e-03	2.534296713136900e-02	1.904396468606981e-01	-2.658999112087656e-04	0
49	1.050000000000000e-08	-1.978823143652144e+01	-1.206457263684966e+01	-1.579746779493529e-02	1.075869745458706e-01	-1.775696824071225e-01	2.633776697021980e-05	0
50	1.050000000000000e-08	2.119242022201768e+01	2.867414761725015e+00	3.548986649528412e-04	-2.937995670256039e-02	2.142273373855360e-01	-2.647995288594502e-05	0
51	1.050000000000000e-08	-2.678793136412913e+01	1.272803557006035e+01	-6.652909894049569e-03	-7.871660595590707e-02	-1.660535605072443e-01	2.736373536885064e-05	0
52	1.050000000000000e-08	1.715799073621723e+01	1.142752965205373e+01	1.029415044626628e-02	-1.222399990634932e-01	1.832249486517611e-01	-6.259048545519969e-05	0
53	1.050000000000000e-08	-2.325368665085218e+01	1.003913123635616e+01	3.123099985953155e-02	-7.873736302234713e-02	-1.824062631902172e-01	4.694602869996175e-05	0
54	1.050000000000000e-08	1.663214904126039e+01	-9.660999493643184e+00	2.320220607726037e-02	1.133084286781277e-01	1.981960219334537e-01	-1.507333370873506e-05	0
55	1.050000000000000e-08	-1.448391251549560e+01	2.619045083895196e+01	-9.109134203940460e-03	-1.600701551404773e-01	-8.813477433832441e-02	-1.284853503523124e-05	0
56	1.050000000000000e-08	-6.734617815824032e+00	2.217847607232995e+01	6.441692523053003e-03	-1.989989661047239e-01	-6.123547732019014e-02	-1.844305490816353e-04	0
57	1.050000000000000e-08	-7.161622464095403e+00	-2.331036046141026e+01	4.563664577789713e-02	1.935199011528977e-01	-5.952157639173252e-02	1.452857522729738e-04	0
58	1.050000000000000e-08	1.708605017303079e+01	-9.530360324626942e+00	-4.090768070199485e-02	1.113364862349575e-01	1.972434432480772e-01	2.394928367866462e-04	0
59	1.050000000000000e-08	-1.943026545636080e+01	-1.860887450391481e+00	3.213026903645292e-04	2.138040624257323e-02	-2.253239739164070e-01	7.443318736097857e-06	0
60	1.050000000000000e-08	2.005555320768563e+01	5.689820351786334e+00	6.029506357679163e-02	-5.977983517234028e-02	2.106921218150106e-01	3.323941737100586e-04	0
61	1.050000000000000e-08	1.710715316448324e+00	2.106261908298026e+01	2.015826216465188e-02	-2.171876217919657e-01	1.809763277872236e-02	-7.582190237491714e-05	0
62	1.050000000000000e-08	-9.672565472828022e-01	1.986630532263154e+01	-3.424922153108585e-02	-2.239638356746165e-01	-1.094607086142761e-02	-8.641317173227912e-06	0
63	1.050000000000000e-08	-1.563133898879934e+00	2.749954661925731e+01	1.091960822372837e-02	-1.902496575150680e-01	-1.078292975706027e-02	1.053954411087180e-04	0
64	1.050000000000000e-08	-1.950277630890279e+01	-1.380890795483348e+01	2.082549196736983e-03	1.181037414439849e-01	-1.672607399172432e-01	-3.452750756070736e-04	0
65	1.050000000000000e-08	-2.424773396607266e+01	7.052318959274182e+00	9.368411559507482e-03	-5.550449176969750e-02	-1.910383636765700e-01	2.413690258874379e-04	0
66	1.050000000000000e-08	6.000497172941376e+00	-2.716964208159818e+01	-4.408918495317971e-03	1.849329510085534e-01	4.095238916383121e-02	3.383118785746322e-04	0
67	1.050000000000000e-08	1.951973899939402e+01	9.612881487237700e-01	1.511902930534664e-04	-1.123136537019085e-02	2.261746671677289e-01	-4.352565099801457e-06	0
68	1.050000000000000e-08	-2.917549505607998e+01	5.417972133493282e+00	-2.278513698100104e-03	-3.296170232696631e-02	-1.806962882576777e-01	-1.913732778276272e-05	0
69	1.050000000000000e-08	2.176677131255569e+01	-3.469774526083275e+00	4.597362453908302e-05	3.335664834426005e-02	2.098938921718593e-01	4.117982096658601e-05	0
70	1.050000000000000e-08	8.540642624986367e+00	1.587308959025973e+01	6.089515190549122e-02	-2.074587487852989e-01	1.119621922430878e-01	-3.400235174953507e-04	0
71	1.050000000000000e-08	-2.125126037829138e+01	1.884949751960937e+01	-1.793299877607650e-02	-1.248083702663013e-01	-1.396548340111168e-01	1.288767880215432e-04	0
72	1.050000000000000e-08	2.779409166640286e+01	5.968221217341868e+00	-4.133738233888661e-04	-3.922664060645305e-02	1.836465024640320e-01	-1.434346749564941e-04	0
73	1.050000000000000e-08	1.502156929996526e+01	2.247448706855235e+01	-8.617687805371119e-03	-1.599921462532567e-01	1.065833411680529e-01	-1.818706593671122e-04	0
74	1.050000000000000e-08	-1.941061091426502e+01	1.513631255801755e+01	1.664608125934874e-03	-1.240433603228414e-01	-1.592454546005426e-01	2.639065623101577e-05	0
75	1.050000000000000e-08	-1.143860150197069e+01	1.992109729339896e+01	3.774158597707183e-03	-1.809229325967119e-01	-1.039557314644715e-01	-1.842616857230488e-05	0
76	1.050000000000000e-08	2.710232654353115e+01	1.191507520182769e+00	-7.206656971388020e-03	-8.589148418353123e-03	1.919983788203060e-01	2.823401717463339e-04	0
77	1.050000000000000e-08	-1.000531058098037e+01	-1.470705119008982e+01	-1.078176064016308e-02	1.961376229366630e-01	-1.332585365940680e-01	-3.094505332716660e-04	0
78	1.050000000000000e-08	1.772680189826707e+01	5.892827933350569e+00	-8.235964807565752e-03	-7.226438154243377e-02	2.197294976061969e-01	-1.144027978190891e-04	0
79	1.050000000000000e-08	2.443520497746056e+01	-3.587704417887112e+00	-2.057723002323860e-02	2.884257002671622e-02	1.995702684303821e-01	-2.453582945598344e-04	0
80	1.050000000000000e-08	-2.155956122373490e+01	1.205874072072679e+01	-1.204149228131963e-02	-9.829728973579983e-02	-1.753850514483347e-01	7.388956331275981e-05	0
81	1.050000000000000e-08	-1.335723777350727e+01	2.051998691269371e+01	2.050479200564181e-02	-1.689453172400735e-01	-1.111040534932625e-01	-1.737158782350091e-04	0
82	1.050000000000000e-08	1.514006145194984e+01	-1.901045242485874e+01	-1.840656110228223e-03	1.587052280244469e-01	1.264148983033420e-01	-6.453221419988435e-05	0
83	1.050000000000000e-08	-6.867840820896335e+00	2.553193402287944e+01	-1.859070403365096e-02	-1.876701046927984e-01	-5.076645317924190e-02	-7.499074067807135e-05	0
84	1.050000000000000e-08	2.116515665861309e+01	-7.313532267139442e+00	-2.176469945756749e-02	6.891222066690168e-02	1.998097637659964e-01	2.839257812770554e-04	0
85	1.050000000000000e-08	6.536837945575962e+00	-1.920944715737875e+01	-4.991403471649703e-03	2.101395706933347e-01	7.151372534276614e-02	-7.636823365785455e-05	0
86	1.050000000000000e-08	-1.526133705960178e+01	2.315126248715097e+01	-1.635801126971961e-02	-1.585237101124712e-01	-1.053945374015473e-01	9.920022988829126e-05	0
87	1.050000000000000e-08	-2.118820097915998e+01	-1.341448226791191e+01	2.569974008808459e-03	1.067642841682348e-01	-1.692670112519608e-01	-1.727801492195112e-04	0
88	1.050000000000000e-08	4.715575788002831e+00	-2.796105465696491e+01	9.932016777546127e-03	1.848975913960095e-01	3.088103569378232e-02	3.921595095930202e-04	0
89	1.050000000000000e-08	-1.399951804414238e+01	2.423375312067628e+01	1.525833253303558e-02	-1.638070030339849e-01	-9.442174800805281e-02	3.448892458798034e-04	0
90	1.050000000000000e-08	2.180967847890643e+01	1.554328711911518e+01	-5.499712250686142e-02	-1.119230491280140e-01	1.575160372160256e-01	-6.243346764040239e-06	0
91	1.050000000000000e-08	-1.857224585018720e+01	-1.055786923026060e+00	-2.192019328796715e-02	1.338826101427981e-02	-2.320595565894953e-01	3.096033216239488e-04	0
92	1.050000000000000e-08	-2.011358872654136e+01	-2.051825118723634e+01	1.702315161316370e-02	1.331671633668726e-01	-1.303725498652009e-01	-1.333318238228466e-04	0
93	1.050000000000000e-08	1.992077787385783e+01	-1.341546805087855e+01	-5.619852711822888e-03	1.140405667188433e-01	1.692445548296572e-01	-7.492400834250310e-05	0
94	1.050000000000000e-08	1.907138710735954e+01	5.038981508952402e+00	2.709637169298089e-02	-5.727518109699448e-02	2.176654545419169e-01	2.962760628254292e-04	0
95	1.050000000000000e-08	1.431356092107623e+01	1.242670041091777e+01	-2.171632450324482e-03	-1.498525236803940e-01	1.740948757411143e-01	-1.213591541077950e-04	0
96	1.050000000000000e-08	2.169684910023723e+01	1.492172804485839e+01	-1.635363324384800e-02	-1.089635667754111e-01	1.613313230573873e-01	3.075074493668939e-04	0
