# of proc= 16384
size= 512 [B] alltoall= 0.187898 alltoall(2d)= 0.0495448 alltoallv= 0.0880372 alltoallv(2d)= 0.120648 allgather= 0.00809571 allgatherv= 0.0644319
size= 1024 [B] alltoall= 0.289564 alltoall(2d)= 0.0970127 alltoallv= 0.10573 alltoallv(2d)= 0.188372 allgather= 0.0156592 allgatherv= 0.0671164

# of proc= 2048
size= 1 [B] alltoall= 0.0283009 alltoall(2d)= 0.00351053 alltoallv= 0.0374162 alltoallv(2d)= 0.0207824 allgather= 0.000314953 allgatherv= 0.000686633
size= 2 [B] alltoall= 0.029279 alltoall(2d)= 0.00611371 alltoallv= 0.03976 alltoallv(2d)= 0.0210967 allgather= 0.000339411 allgatherv= 0.000592566
size= 4 [B] alltoall= 0.0329935 alltoall(2d)= 0.0192302 alltoallv= 0.0405584 alltoallv(2d)= 0.0212601 allgather= 0.00180268 allgatherv= 0.00231678
size= 8 [B] alltoall= 0.0381608 alltoall(2d)= 0.0398249 alltoallv= 0.0371473 alltoallv(2d)= 0.0214054 allgather= 0.000391981 allgatherv= 0.00257128
size= 16 [B] alltoall= 0.0397461 alltoall(2d)= 0.0629532 alltoallv= 0.041175 alltoallv(2d)= 0.0194858 allgather= 0.000565441 allgatherv= 0.00221478
size= 32 [B] alltoall= 0.039662 alltoall(2d)= 0.0683265 alltoallv= 0.0416954 alltoallv(2d)= 0.0180023 allgather= 0.000665147 allgatherv= 0.00233104
size= 64 [B] alltoall= 0.0410396 alltoall(2d)= 0.00535135 alltoallv= 0.0398739 alltoallv(2d)= 0.0180783 allgather= 0.000613504 allgatherv= 0.00328625
size= 128 [B] alltoall= 0.0445672 alltoall(2d)= 0.00917473 alltoallv= 0.0434881 alltoallv(2d)= 0.0204457 allgather= 0.00103568 allgatherv= 0.00373992
size= 256 [B] alltoall= 0.0508548 alltoall(2d)= 0.0140811 alltoallv= 0.0435316 alltoallv(2d)= 0.0291487 allgather= 0.00178571 allgatherv= 0.00452378
size= 512 [B] alltoall= 0.0725134 alltoall(2d)= 0.0247187 alltoallv= 0.0437784 alltoallv(2d)= 0.0458727 allgather= 0.00345559 allgatherv= 0.0245042
size= 1024 [B] alltoall= 0.117066 alltoall(2d)= 0.0474145 alltoallv= 0.04946 alltoallv(2d)= 0.0786121 allgather= 0.00668058 allgatherv= 0.0252644

# of proc= 1024
size= 1 [B] alltoall= 0.00123375 alltoall(2d)= 0.00150055 alltoallv= 0.0181372 alltoallv(2d)= 0.00160498 allgather= 0.000380533 allgatherv= 0.00033916
size= 2 [B] alltoall= 0.00164962 alltoall(2d)= 0.00277748 alltoallv= 0.0197279 alltoallv(2d)= 0.00177155 allgather= 0.000265462 allgatherv= 0.000399552
size= 4 [B] alltoall= 0.00157435 alltoall(2d)= 0.00456948 alltoallv= 0.0191788 alltoallv(2d)= 0.00209104 allgather= 0.000269655 allgatherv= 0.000439596
size= 8 [B] alltoall= 0.00306061 alltoall(2d)= 0.0121441 alltoallv= 0.0175719 alltoallv(2d)= 0.00190948 allgather= 0.000294804 allgatherv= 0.00116332
size= 16 [B] alltoall= 0.00676 alltoall(2d)= 0.0267791 alltoallv= 0.0206194 alltoallv(2d)= 0.00252402 allgather= 0.000298827 allgatherv= 0.00143104
size= 32 [B] alltoall= 0.00703708 alltoall(2d)= 0.0423607 alltoallv= 0.0214714 alltoallv(2d)= 0.00300558 allgather= 0.000355937 allgatherv= 0.00153431
size= 64 [B] alltoall= 0.00793524 alltoall(2d)= 0.00224611 alltoallv= 0.0194332 alltoallv(2d)= 0.00406147 allgather= 0.000432082 allgatherv= 0.00142414
size= 128 [B] alltoall= 0.00890475 alltoall(2d)= 0.00425651 alltoallv= 0.0214481 alltoallv(2d)= 0.00707087 allgather= 0.000657168 allgatherv= 0.00176088
