 CLMB        1765           4   120.024582       1.03536502E-06
 CLMB        1765           5   141.388062       7.43628661E-08
 CLMB        1765           6   118.173378       1.30614239E-06
 CLMB        1765           7   45.8781853       1.50166405E-02
 CLMB        1765           8   47.6341019       1.17736328E-02
 CLMB        1765           9   54.4303818       4.65404429E-03
 CLMB        1765          10   26.9757862      0.238531232    
 CLMB        1765          11   22.2160721      0.513999939    
 CLMB        1765          12   35.2069435       6.86849356E-02
 CLMB        1765          13   7.02639246       11.6576033    
 CLMB        1765          14   2.89829969       59.2387848    
 CLMB        1765          15   9.40957546       6.17564392    
 CLMB        1765          16   71.9472122       4.57324582E-04
 CLMB        1765          17   69.6676102       6.15801488E-04
 CLMB        1765          18   70.9237671       5.22667309E-04
 CLMB        1765          19   55.7169228       3.91233061E-03
 CLMB        1765          20   67.5024567       8.17653548E-04
 CLMB        1765          21   55.7050209       3.91855882E-03
 CLMB        1765          22   32.6223259      0.100663483    
 CLMB        1765          23   34.7467499       7.34870732E-02
 CLMB        1765          24   29.3337536      0.165504172    
 CLMB        1765          25   97.8126831       1.66936825E-05
 CLMB        1765          26   107.853134       4.72656029E-06
 CLMB        1765          27   84.6828766       8.84388646E-05
 CLMB        1765          28   18.0309200       1.05743957    
 CLMB        1765          29   24.9960442      0.326483488    
 CLMB        1765          30   22.5912857      0.482969433    
 CLMB        1765          31   54.3936691       4.67706565E-03
 CLMB        1765          32   67.9806442       7.67972262E-04
 CLMB        1765          33   53.8252449       5.05061168E-03
 CLMB        1765          34   90.5300980       4.19829594E-05
 CLMB        1765          35   93.5512314       2.86074028E-05
 CLMB        1765          36   99.4177017       1.36305853E-05
 CLMB        1765          37   52.0603790       6.41828636E-03
 CLMB        1765          38   47.0317001       1.27960304E-02
 CLMB        1765          39   64.5660019       1.20328343E-03
 CLMB        1766           1   118.523354       1.24945745E-06
 CLMB        1766           2   124.656128       5.84532017E-07
 CLMB        1766           3   100.606323       1.17439031E-05
 CLMB        1766           4   117.046349       1.50249468E-06
 CLMB        1766           5   102.402405       9.36928973E-06
 CLMB        1766           6   124.567833       5.90996308E-07
 CLMB        1766           7   76.1860886       2.63856607E-04
 CLMB        1766           8   93.1863174       2.99740823E-05
 CLMB        1766           9   77.3148956       2.27968834E-04
 CLMB        1766          19   128.049408       3.83105402E-07
 CLMB        1766          20   135.210693       1.58659731E-07
 CLMB        1766          21   130.728317       2.75472757E-07
 CLMB        1766          25   142.792297       6.25474499E-08
 CLMB        1766          26   137.106323       1.25326949E-07
 CLMB        1766          30   133.101044       2.06013695E-07
 CLMB        1766          37   124.268723       6.12962651E-07
 CLMB        1766          38   134.524429       1.72833111E-07
 CLMB        1766          39   123.406075       6.82276323E-07
 CLMB        1766          40   89.5071335       4.78173642E-05
 CLMB        1766          41   106.551041       5.56205714E-06
 CLMB        1766          42   78.5848160       1.93600921E-04
 CLMB        1766          46   134.863297       1.65816459E-07
 CLMB        1766          47   127.005547       4.36884505E-07
 CLMB        1792           1   81.4296646       1.34262576E-04
 CLMB        1792           2   86.3471680       7.15352071E-05
 CLMB        1792           3   92.5865021       3.23435524E-05
 CLMB        1792          12   140.806702       7.96991060E-08
 CLMB        1792          16   139.780228       9.05825033E-08
 CLMB        1792          19   103.032951       8.65080074E-06
 CLMB        1792          20   115.778999       1.75914568E-06
 CLMB        1792          21   86.7611618       6.78394208E-05
 CLMB        1792          25   110.310921       3.47836203E-06
 CLMB        1792          26   126.429405       4.68558369E-07
 CLMB        1792          27   104.078194       7.58938313E-06
 CLMB        1792          34   102.217361       9.58749115E-06
 CLMB        1792          35   92.3801346       3.31965712E-05
 CLMB        1792          36   91.8854065       3.53505602E-05
 CLMB        1779           1   76.2971725       2.60022905E-04
 CLMB        1779           2   65.1607056       1.11244037E-03
 CLMB        1779           3   85.6561432       7.81364142E-05
 CLMB        1779           4   120.243423       1.00903753E-06
 CLMB        1779           5   115.810989       1.75215257E-06
 CLMB        1779           6   121.118668       9.04693422E-07
 CLMB        1779           7   111.451286       3.01640625E-06
 CLMB        1779           8   108.883171       4.15521481E-06
 CLMB        1779           9   127.915939       3.89615252E-07
 CLMB        1779          11   139.342987       9.55276036E-08
 CLMB        1779          31   112.832085       2.53610892E-06
 CLMB        1779          32   126.323357       4.75071488E-07
 CLMB        1779          33   97.1422806       1.81735904E-05
 CLMB        1779          43   136.409592       1.37091178E-07
 CLMB        1779          44   143.116302       6.01555286E-08
 CLMB        1779          46   131.411209       2.53624876E-07
 CLMB        1779          47   121.406662       8.72870999E-07
 CLMB        1779          48   127.417755       4.15398432E-07
 CLMB         196           1   19.2582626      0.850934267    
 CLMB         196           2   26.1287556      0.272583544    
 CLMB         196           3   18.2107162       1.02396393    
 CLMB         196           4   33.8299484       8.41283053E-02
 CLMB         196           5   26.4193153      0.260350972    
 CLMB         196           6   42.1222382       2.54163966E-02
 CLMB         196           7   74.9661255       3.09030729E-04
 CLMB         196           8   75.1607895       3.01323453E-04
 CLMB         196           9   92.0904541       3.44240361E-05
 CLMB         196          10   72.9163742       4.03092883E-04
 CLMB         196          11   73.5952454       3.69189540E-04
 CLMB         196          12   78.2515488       2.02074618E-04
 CLMB         196          13   48.0730324       1.10819284E-02
 CLMB         196          14   58.1861649       2.80814944E-03
 CLMB         196          15   42.4651299       2.42155511E-02
 CLMB         196          16   45.7033005       1.53862396E-02
 CLMB         196          17   48.1950493       1.08964527E-02
 CLMB         196          18   53.5643234       5.23238443E-03
 CLMB         196          19   75.6228867       2.83832138E-04
 CLMB         196          20   75.3117523       2.95408536E-04
 CLMB         196          21   87.4464264       6.21652216E-05
 CLMB         196          22   76.0936050       2.67065421E-04
 CLMB         196          23   74.1573639       3.43200838E-04
 CLMB         196          24   74.9564133       3.09416326E-04
 CLMB         196          25   18.9880848      0.892216086    
 CLMB         196          26   21.6219196      0.567668140    
 CLMB         196          27   27.2363453      0.228992775    
 CLMB         196          28   66.0893860       9.84443584E-04
 CLMB         196          29   71.5002136       4.84742137E-04
 CLMB         196          30   68.7293625       6.96215138E-04
 CLMB         196          31   7.86214828       9.20494652    
 CLMB         196          32   3.44132137       44.2408943    
 CLMB         196          33   10.3630657       4.92118454    
 CLMB         196          34   45.9784660       1.48093188E-02
 CLMB         196          35   57.7772598       2.96658045E-03
 CLMB         196          36   41.3050499       2.85314284E-02
 CLMB         196          37   117.855560       1.35790992E-06
 CLMB         196          38   98.4614944       1.53691490E-05
 CLMB         196          39   119.972351       1.04214541E-06
 CLMB         196          40   123.012787       7.16299326E-07
 CLMB         196          41   105.037430       6.72895749E-06
 CLMB         196          42   119.294716       1.13624731E-06
 CLMB         196          43   44.6632614       1.77869573E-02
 CLMB         196          44   49.2016640       9.48731974E-03
 CLMB         196          45   54.3387451       4.71157720E-03
 CLMB         183           1   95.9830856       2.10196285E-05
 CLMB         183           2   93.2917938       2.95779500E-05
 CLMB         183           3   87.0594940       6.53151801E-05
 CLMB         183           4   29.5198021      0.160854414    
 CLMB         183           5   28.6523457      0.183785453    
 CLMB         183           6   22.3302479      0.504333198    
 CLMB         183           7   56.5084915       3.51695972E-03
 CLMB         183           8   48.6705170       1.02063175E-02
 CLMB         183           9   56.7926941       3.38522298E-03
 CLMB         183          10   51.2127151       7.20384438E-03
 CLMB         183          11   59.2217331       2.44548614E-03
 CLMB         183          12   40.5053139       3.19646597E-02
 CLMB         183          13   91.6551285       3.63959953E-05
 CLMB         183          14   77.1827698       2.31972866E-04
 CLMB         183          15   97.7124252       1.68999213E-05
 CLMB         183          16   74.7033691       3.19709245E-04
 CLMB         183          17   61.0404625       1.91922847E-03
 CLMB         183          18   73.6630478       3.65947693E-04
 CLMB         183          19   55.8905907       3.82175087E-03
 CLMB         183          20   57.0839539       3.25544318E-03
 CLMB         183          21   55.9160461       3.80852027E-03
 CLMB         183          22   37.3989906       4.99130264E-02
 CLMB         183          23   47.4237633       1.21206501E-02
 CLMB         183          24   29.3039017      0.166262716    
 CLMB         183          25   37.5515785       4.88243178E-02
 CLMB         183          26   31.9033985      0.112097219    
 CLMB         183          27   30.7594681      0.133193329    
 CLMB         183          28   82.5918350       1.15660790E-04
 CLMB         183          29   93.2823563       2.96133676E-05
 CLMB         183          30   92.2437820       3.37622951E-05
 CLMB         183          31   68.3354263       7.33080029E-04
 CLMB         183          32   58.5783806       2.66494206E-03
